date,used slots,sys slots
2012-10-16 19:51:00,2304,2880
2012-10-16 20:51:00,2136,2880
2012-10-16 21:51:00,2085,2880
2012-10-16 22:51:00,2085,2880
2012-10-16 23:51:00,2085,2880
2012-10-17 00:51:00,2085,2880
2012-10-17 01:51:00,2085,2880
2012-10-17 02:51:00,2085,2880
2012-10-17 03:51:00,2085,2880
2012-10-17 04:51:00,2085,2880
2012-10-17 05:51:00,2011,2880
2012-10-17 06:51:00,1718,2880
2012-10-17 07:51:00,1718,2880
2012-10-17 08:51:00,1454,2880
2012-10-17 09:51:00,1469,2880
2012-10-17 10:51:00,2170,2880
2012-10-17 11:51:00,2454,2880
2012-10-17 12:51:00,2710,2880
2012-10-17 13:51:00,2821,2880
2012-10-17 14:51:00,2765,2880
2012-10-17 15:51:00,2671,2880
2012-10-17 16:51:00,2755,2880
2012-10-17 17:51:00,2736,2880
2012-10-17 18:51:00,2727,2880
2012-10-17 19:51:00,2727,2880
2012-10-17 20:51:00,2727,2880
2012-10-17 21:51:00,2725,2880
2012-10-17 22:51:00,2738,2880
2012-10-17 23:51:00,2738,2880
2012-10-18 00:51:00,2738,2880
2012-10-18 01:51:00,2738,2880
2012-10-18 02:51:00,2738,2880
2012-10-18 03:51:00,2738,2880
2012-10-18 04:51:00,2738,2880
2012-10-18 05:51:00,2738,2880
2012-10-18 06:51:00,2738,2880
2012-10-18 07:51:00,2738,2880
2012-10-18 08:51:00,2738,2880
2012-10-18 09:51:00,2738,2880
2012-10-18 10:51:00,2738,2880
2012-10-18 11:51:00,2738,2880
2012-10-18 12:51:00,2738,2880
2012-10-18 13:51:00,2755,2880
2012-10-18 14:51:00,2765,2880
2012-10-18 15:51:00,2765,2880
2012-10-18 16:51:00,2738,2880
2012-10-18 17:51:00,2742,2880
2012-10-18 18:51:00,2751,2880
2012-10-18 19:51:00,2751,2880
2012-10-18 20:51:00,2751,2880
2012-10-18 21:51:00,2751,2880
2012-10-18 22:51:00,2751,2880
2012-10-18 23:51:00,2751,2880
2012-10-19 00:51:00,2751,2880
2012-10-19 01:51:00,2751,2880
2012-10-19 02:51:00,2751,2880
2012-10-19 03:51:00,2751,2880
2012-10-19 04:51:00,2751,2880
2012-10-19 05:51:00,2751,2880
2012-10-19 06:51:00,2751,2880
2012-10-19 07:51:00,2751,2880
2012-10-19 08:51:00,2751,2880
2012-10-19 09:51:00,2751,2880
2012-10-19 10:51:00,2751,2880
2012-10-19 11:51:00,2754,2880
2012-10-19 12:51:00,2751,2880
2012-10-19 13:51:00,2750,2880
2012-10-19 14:51:00,2750,2880
2012-10-19 15:51:00,2201,2880
2012-10-19 16:51:00,2745,2880
2012-10-19 17:51:00,2745,2880
2012-10-19 18:51:00,2745,2880
2012-10-19 19:51:00,2745,2880
2012-10-19 20:51:00,2745,2880
2012-10-19 21:51:00,2745,2880
2012-10-19 22:51:00,2745,2880
2012-10-19 23:51:00,2745,2880
2012-10-20 00:51:00,2745,2880
2012-10-20 01:51:00,2745,2880
2012-10-20 02:51:00,2745,2880
2012-10-20 03:51:00,2745,2880
2012-10-20 04:51:00,2745,2880
2012-10-20 05:51:00,2745,2880
2012-10-20 06:51:00,2746,2880
2012-10-20 07:51:00,2756,2880
2012-10-20 08:51:00,2756,2880
2012-10-20 09:51:00,2756,2880
2012-10-20 10:51:00,2766,2880
2012-10-20 11:51:00,2767,2880
2012-10-20 12:51:00,2767,2880
2012-10-20 13:51:00,2767,2880
2012-10-20 14:51:00,2767,2880
2012-10-20 15:51:00,2767,2880
2012-10-20 16:51:00,2767,2880
2012-10-20 17:51:00,2767,2880
2012-10-20 18:51:00,2767,2880
2012-10-20 19:51:00,2747,2880
2012-10-20 20:51:00,2715,2880
2012-10-20 21:51:00,2715,2880
2012-10-20 22:51:00,1717,2880
2012-10-20 23:51:00,1890,2880
2012-10-21 00:51:00,2812,2880
2012-10-21 01:51:00,2812,2880
2012-10-21 02:51:00,2812,2880
2012-10-21 03:51:00,2812,2880
2012-10-21 04:51:00,2812,2880
2012-10-21 05:51:00,2812,2880
2012-10-21 06:51:00,2813,2880
2012-10-21 07:51:00,2813,2880
2012-10-21 08:51:00,2813,2880
2012-10-21 09:51:00,2813,2880
2012-10-21 10:51:00,2813,2880
2012-10-21 11:51:00,2813,2880
2012-10-21 12:51:00,2813,2880
2012-10-21 13:51:00,2813,2880
2012-10-21 14:51:00,2813,2880
2012-10-21 15:51:00,2813,2880
2012-10-21 16:51:00,2813,2880
2012-10-21 17:51:00,2813,2880
2012-10-21 18:51:00,2813,2880
2012-10-21 19:51:00,2813,2880
2012-10-21 20:51:00,2813,2880
2012-10-21 21:51:00,2813,2880
2012-10-21 22:51:00,2813,2880
2012-10-21 23:51:00,2813,2880
2012-10-22 00:51:00,2813,2880
2012-10-22 01:51:00,2813,2880
2012-10-22 02:51:00,2813,2880
2012-10-22 03:51:00,2813,2880
2012-10-22 04:51:00,2813,2880
2012-10-22 05:51:00,2813,2880
2012-10-22 06:51:00,2813,2880
2012-10-22 07:51:00,2813,2880
2012-10-22 08:51:00,2813,2880
2012-10-22 09:51:00,2813,2880
2012-10-22 10:51:00,2813,2880
2012-10-22 11:51:00,2813,2880
2012-10-22 12:51:00,2813,2880
2012-10-22 13:51:00,2417,2880
2012-10-22 14:51:00,1992,2880
2012-10-22 15:51:00,1718,2880
2012-10-22 16:51:00,1865,2880
2012-10-22 17:51:00,1992,2880
2012-10-22 18:51:00,1992,2880
2012-10-22 19:51:00,1798,2880
2012-10-22 20:51:00,1592,2880
2012-10-22 21:51:00,1710,2880
2012-10-22 22:51:00,2739,2880
2012-10-22 23:51:00,2806,2880
2012-10-23 00:51:00,2806,2880
2012-10-23 01:51:00,2806,2880
2012-10-23 02:51:00,2806,2880
2012-10-23 03:51:00,2806,2880
2012-10-23 04:51:00,2806,2880
2012-10-23 05:51:00,2806,2880
2012-10-23 06:51:00,2806,2880
2012-10-23 07:51:00,2806,2880
2012-10-23 08:51:00,2806,2880
2012-10-23 09:51:00,2806,2880
2012-10-23 10:51:00,2806,2880
2012-10-23 11:51:00,2806,2880
2012-10-23 12:51:00,2806,2880
2012-10-23 13:51:00,2806,2880
2012-10-23 14:51:00,2806,2880
2012-10-23 15:51:00,2806,2880
2012-10-23 16:51:00,2605,2880
2012-10-23 17:51:00,2142,2880
2012-10-23 18:51:00,2050,2880
2012-10-23 19:51:00,2077,2880
2012-10-23 20:51:00,2450,2880
2012-10-23 21:51:00,2450,2880
2012-10-23 22:51:00,2450,2880
2012-10-23 23:51:00,2450,2880
2012-10-24 00:51:00,2450,2880
2012-10-24 01:51:00,2450,2880
2012-10-24 02:51:00,2450,2880
2012-10-24 03:51:00,2450,2880
2012-10-24 04:51:00,2450,2880
2012-10-24 05:51:00,2450,2880
2012-10-24 06:51:00,2450,2880
2012-10-24 07:51:00,2450,2880
2012-10-24 08:51:00,2462,2880
2012-10-24 09:51:00,2365,2880
2012-10-24 10:51:00,2371,2880
2012-10-24 11:51:00,2484,2880
2012-10-24 12:51:00,2496,2880
2012-10-24 13:51:00,2817,2880
2012-10-24 14:51:00,2817,2880
2012-10-24 15:51:00,2776,2880
2012-10-24 16:51:00,2747,2880
2012-10-24 17:51:00,2748,2880
2012-10-24 18:51:00,2748,2880
2012-10-24 19:51:00,2748,2880
2012-10-24 20:51:00,2748,2880
2012-10-24 21:51:00,2750,2880
2012-10-24 22:51:00,2766,2880
2012-10-24 23:51:00,2782,2880
2012-10-25 00:51:00,2782,2880
2012-10-25 01:51:00,2782,2880
2012-10-25 02:51:00,2782,2880
2012-10-25 03:51:00,2782,2880
2012-10-25 04:51:00,2782,2880
2012-10-25 05:51:00,2782,2880
2012-10-25 06:51:00,2782,2880
2012-10-25 07:51:00,2782,2880
2012-10-25 08:51:00,2782,2880
2012-10-25 09:51:00,2782,2880
2012-10-25 10:51:00,2721,2880
2012-10-25 11:51:00,2607,2880
2012-10-25 12:51:00,2667,2880
2012-10-25 13:51:00,2532,2880
2012-10-25 14:51:00,2162,2880
2012-10-25 15:51:00,2222,2880
2012-10-25 16:51:00,1876,2880
2012-10-25 17:51:00,1953,2880
2012-10-25 18:51:00,2300,2880
2012-10-25 19:51:00,2250,2880
2012-10-25 20:51:00,2242,2880
2012-10-25 21:51:00,2242,2880
2012-10-25 22:51:00,2242,2880
2012-10-25 23:51:00,2193,2880
2012-10-26 00:51:00,2072,2880
2012-10-26 01:51:00,2072,2880
2012-10-26 02:51:00,2068,2880
2012-10-26 03:51:00,2067,2880
2012-10-26 04:51:00,2063,2880
2012-10-26 05:51:00,2051,2880
2012-10-26 06:51:00,2050,2880
2012-10-26 07:51:00,2047,2880
2012-10-26 08:51:00,2043,2880
2012-10-26 09:51:00,2016,2880
2012-10-26 10:51:00,1713,2880
2012-10-26 11:51:00,3,2880
2012-10-26 12:51:00,3,2880
2012-10-26 13:51:00,581,2880
2012-10-26 14:51:00,2210,2880
2012-10-26 15:51:00,1883,2880
2012-10-26 16:51:00,2137,2880
2012-10-26 17:51:00,2283,2880
2012-10-26 18:51:00,2330,2880
2012-10-26 19:51:00,2771,2880
2012-10-26 20:51:00,2812,2880
2012-10-26 21:51:00,2812,2880
2012-10-26 22:51:00,2812,2880
2012-10-26 23:51:00,2812,2880
2012-10-27 00:51:00,2812,2880
2012-10-27 01:51:00,2812,2880
2012-10-27 02:51:00,2812,2880
2012-10-27 03:51:00,2812,2880
2012-10-27 04:51:00,2812,2880
2012-10-27 05:51:00,2812,2880
2012-10-27 06:51:00,2812,2880
2012-10-27 07:51:00,2812,2880
2012-10-27 08:51:00,2812,2880
2012-10-27 09:51:00,2812,2880
2012-10-27 10:51:00,2812,2880
2012-10-27 11:51:00,2812,2880
2012-10-27 12:51:00,2812,2880
2012-10-27 13:51:00,2812,2880
2012-10-27 14:51:00,2812,2880
2012-10-27 15:51:00,2812,2880
2012-10-27 16:51:00,2779,2880
2012-10-27 17:51:00,2779,2880
2012-10-27 18:51:00,2779,2880
2012-10-27 19:51:00,2779,2880
2012-10-27 20:51:00,2779,2880
2012-10-27 21:51:00,2779,2880
2012-10-27 22:51:00,2779,2880
2012-10-27 23:51:00,2779,2880
2012-10-28 00:51:00,2779,2880
2012-10-28 01:51:00,2779,2880
2012-10-28 02:51:00,2779,2880
2012-10-28 03:51:00,2779,2880
2012-10-28 04:51:00,2779,2880
2012-10-28 05:51:00,2779,2880
2012-10-28 06:51:00,2779,2880
2012-10-28 07:51:00,2779,2880
2012-10-28 08:51:00,2779,2880
2012-10-28 09:51:00,2779,2880
2012-10-28 10:51:00,2779,2880
2012-10-28 11:51:00,2779,2880
2012-10-28 12:51:00,2779,2880
2012-10-28 13:51:00,2779,2880
2012-10-28 14:51:00,2779,2880
2012-10-28 15:51:00,2779,2880
2012-10-28 16:51:00,2779,2880
2012-10-28 17:51:00,2779,2880
2012-10-28 18:51:00,2779,2880
2012-10-28 19:51:00,2779,2880
2012-10-28 20:51:00,2779,2880
2012-10-28 21:51:00,2779,2880
2012-10-28 22:51:00,2779,2880
2012-10-28 23:51:00,2779,2880
2012-10-29 00:51:00,2779,2880
2012-10-29 01:51:00,2779,2880
2012-10-29 02:51:00,2779,2880
2012-10-29 03:51:00,2779,2880
2012-10-29 04:51:00,2779,2880
2012-10-29 05:51:00,2779,2880
2012-10-29 06:51:00,2779,2880
2012-10-29 07:51:00,2764,2880
2012-10-29 08:51:00,2746,2880
2012-10-29 09:51:00,2747,2880
2012-10-29 10:51:00,2579,2880
2012-10-29 11:51:00,2386,2880
2012-10-29 12:51:00,2270,2880
2012-10-29 13:51:00,2571,2880
2012-10-29 14:51:00,2741,2880
2012-10-29 15:51:00,2740,2880
2012-10-29 16:51:00,2740,2880
2012-10-29 17:51:00,2740,2880
2012-10-29 18:51:00,2740,2880
2012-10-29 19:51:00,2740,2880
2012-10-29 20:51:00,2734,2880
2012-10-29 21:51:00,2741,2880
2012-10-29 22:51:00,2741,2880
2012-10-29 23:51:00,2741,2880
2012-10-30 00:51:00,2741,2880
2012-10-30 01:51:00,2740,2880
2012-10-30 02:51:00,2737,2880
2012-10-30 03:51:00,2733,2880
2012-10-30 04:51:00,2732,2880
2012-10-30 05:51:00,2732,2880
2012-10-30 06:51:00,2732,2880
2012-10-30 07:51:00,2732,2880
2012-10-30 08:51:00,2732,2880
2012-10-30 09:51:00,2732,2880
2012-10-30 10:51:00,2733,2880
2012-10-30 11:51:00,2733,2880
2012-10-30 12:51:00,2733,2880
2012-10-30 13:51:00,2733,2880
2012-10-30 14:51:00,2733,2880
2012-10-30 15:51:00,2733,2880
2012-10-30 16:51:00,2733,2880
2012-10-30 17:51:00,2733,2880
2012-10-30 18:51:00,2733,2880
2012-10-30 19:51:00,2795,2880
2012-10-30 20:51:00,2799,2880
2012-10-30 21:51:00,2799,2880
2012-10-30 22:51:00,2799,2880
2012-10-30 23:51:00,2675,2880
2012-10-31 00:51:00,2667,2880
2012-10-31 01:51:00,2667,2880
2012-10-31 02:51:00,2667,2880
2012-10-31 03:51:00,2667,2880
2012-10-31 04:51:00,2667,2880
2012-10-31 05:51:00,2667,2880
2012-10-31 06:51:00,2667,2880
2012-10-31 07:51:00,2667,2880
2012-10-31 08:51:00,2667,2880
2012-10-31 09:51:00,2718,2880
2012-10-31 10:51:00,2758,2880
2012-10-31 11:51:00,2758,2880
2012-10-31 12:51:00,2737,2880
2012-10-31 13:51:00,2722,2880
2012-10-31 14:51:00,415,2880
2012-10-31 15:51:00,885,2880
2012-10-31 16:51:00,1737,2880
2012-10-31 17:51:00,2743,2880
2012-10-31 18:51:00,2740,2880
2012-10-31 19:51:00,2740,2880
2012-10-31 20:51:00,2740,2880
2012-10-31 21:51:00,2740,2880
2012-10-31 22:51:00,2740,2880
2012-10-31 23:51:00,2740,2880
2012-11-01 00:51:00,2740,2880
2012-11-01 01:51:00,2740,2880
2012-11-01 02:51:00,2740,2880
2012-11-01 03:51:00,2740,2880
2012-11-01 04:51:00,2740,2880
2012-11-01 05:51:00,2740,2880
2012-11-01 06:51:00,2740,2880
2012-11-01 07:51:00,2740,2880
2012-11-01 08:51:00,2675,2880
2012-11-01 09:51:00,2644,2880
2012-11-01 10:51:00,2740,2880
2012-11-01 11:51:00,2747,2880
2012-11-01 12:51:00,2747,2880
2012-11-01 13:51:00,2747,2880
2012-11-01 14:51:00,2747,2880
2012-11-01 15:51:00,2747,2880
2012-11-01 16:51:00,2747,2880
2012-11-01 17:51:00,2755,2880
2012-11-01 18:51:00,2812,2880
2012-11-01 19:51:00,2812,2880
2012-11-01 20:51:00,2812,2880
2012-11-01 21:51:00,2812,2880
2012-11-01 22:51:00,2812,2880
2012-11-01 23:51:00,2812,2880
2012-11-02 00:51:00,2812,2880
2012-11-02 01:51:00,2812,2880
2012-11-02 02:51:00,2812,2880
2012-11-02 03:51:00,2812,2880
2012-11-02 04:51:00,2812,2880
2012-11-02 05:51:00,2812,2880
2012-11-02 06:51:00,2812,2880
2012-11-02 07:51:00,2812,2880
2012-11-02 08:51:00,2792,2880
2012-11-02 09:51:00,2787,2880
2012-11-02 10:51:00,2805,2880
2012-11-02 11:51:00,2805,2880
2012-11-02 12:51:00,2805,2880
2012-11-02 13:51:00,2805,2880
2012-11-02 14:51:00,2808,2880
2012-11-02 15:51:00,2806,2880
2012-11-02 16:51:00,2741,2880
2012-11-02 17:51:00,2788,2880
2012-11-02 18:51:00,2805,2880
2012-11-02 19:51:00,2805,2880
2012-11-02 20:51:00,2805,2880
2012-11-02 21:51:00,2805,2880
2012-11-02 22:51:00,2805,2880
2012-11-02 23:51:00,2805,2880
2012-11-03 00:51:00,2805,2880
2012-11-03 01:51:00,2805,2880
2012-11-03 02:51:00,2805,2880
2012-11-03 03:51:00,2805,2880
2012-11-03 04:51:00,2805,2880
2012-11-03 05:51:00,2805,2880
2012-11-03 06:51:00,2805,2880
2012-11-03 07:51:00,2805,2880
2012-11-03 08:51:00,2805,2880
2012-11-03 09:51:00,2805,2880
2012-11-03 10:51:00,2805,2880
2012-11-03 11:51:00,2805,2880
2012-11-03 12:51:00,2786,2880
2012-11-03 13:51:00,2705,2880
2012-11-03 14:51:00,2705,2880
2012-11-03 15:51:00,2705,2880
2012-11-03 16:51:00,2705,2880
2012-11-03 17:51:00,2705,2880
2012-11-03 18:51:00,2705,2880
2012-11-03 19:51:00,2705,2880
2012-11-03 20:51:00,2705,2880
2012-11-03 21:51:00,2705,2880
2012-11-03 22:51:00,2705,2880
2012-11-03 23:51:00,2705,2880
2012-11-04 00:51:00,2705,2880
2012-11-04 01:51:00,2705,2880
2012-11-04 02:51:00,2705,2880
2012-11-04 03:51:00,2723,2880
2012-11-04 04:51:00,2805,2880
2012-11-04 05:51:00,2805,2880
2012-11-04 06:51:00,2805,2880
2012-11-04 07:51:00,2805,2880
2012-11-04 08:51:00,2805,2880
2012-11-04 09:51:00,2805,2880
2012-11-04 10:51:00,2805,2880
2012-11-04 11:51:00,2805,2880
2012-11-04 12:51:00,2805,2880
2012-11-04 13:51:00,2793,2880
2012-11-04 14:51:00,2790,2880
2012-11-04 15:51:00,2790,2880
2012-11-04 16:51:00,2790,2880
2012-11-04 17:51:00,2790,2880
2012-11-04 18:51:00,2790,2880
2012-11-04 19:51:00,2790,2880
2012-11-04 20:51:00,2790,2880
2012-11-04 21:51:00,2790,2880
2012-11-04 22:51:00,2790,2880
2012-11-04 23:51:00,2790,2880
2012-11-05 00:51:00,2790,2880
2012-11-05 01:51:00,2790,2880
2012-11-05 02:51:00,2790,2880
2012-11-05 03:51:00,2790,2880
2012-11-05 04:51:00,2790,2880
2012-11-05 05:51:00,2790,2880
2012-11-05 06:51:00,2790,2880
2012-11-05 07:51:00,2790,2880
2012-11-05 08:51:00,2790,2880
2012-11-05 09:51:00,2776,2880
2012-11-05 10:51:00,2759,2880
2012-11-05 11:51:00,2724,2880
2012-11-05 12:51:00,2724,2880
2012-11-05 13:51:00,2582,2880
2012-11-05 14:51:00,2788,2880
2012-11-05 15:51:00,2788,2880
2012-11-05 16:51:00,2788,2880
2012-11-05 17:51:00,2788,2880
2012-11-05 18:51:00,2788,2880
2012-11-05 19:51:00,2755,2880
2012-11-05 20:51:00,2721,2880
2012-11-05 21:51:00,2720,2880
2012-11-05 22:51:00,2720,2880
2012-11-05 23:51:00,2720,2880
2012-11-06 00:51:00,2720,2880
2012-11-06 01:51:00,2720,2880
2012-11-06 02:51:00,2720,2880
2012-11-06 03:51:00,2720,2880
2012-11-06 04:51:00,2720,2880
2012-11-06 05:51:00,2720,2880
2012-11-06 06:51:00,2720,2880
2012-11-06 07:51:00,2720,2880
2012-11-06 08:51:00,2718,2880
2012-11-06 09:51:00,2702,2880
2012-11-06 10:51:00,2702,2880
2012-11-06 11:51:00,2702,2880
2012-11-06 12:51:00,2702,2880
2012-11-06 13:51:00,2702,2880
2012-11-06 14:51:00,2702,2880
2012-11-06 15:51:00,2702,2880
2012-11-06 16:51:00,2709,2880
2012-11-06 17:51:00,2812,2880
2012-11-06 18:51:00,2812,2880
2012-11-06 19:51:00,2812,2880
2012-11-06 20:51:00,2812,2880
2012-11-06 21:51:00,2812,2880
2012-11-06 22:51:00,2812,2880
2012-11-06 23:51:00,2812,2880
2012-11-07 00:51:00,2812,2880
2012-11-07 01:51:00,2812,2880
2012-11-07 02:51:00,2808,2880
2012-11-07 03:51:00,2812,2880
2012-11-07 04:51:00,2812,2880
2012-11-07 05:51:00,2812,2880
2012-11-07 06:51:00,2812,2880
2012-11-07 07:51:00,2812,2880
2012-11-07 08:51:00,2812,2880
2012-11-07 09:51:00,2812,2880
2012-11-07 10:51:00,2812,2880
2012-11-07 11:51:00,2810,2880
2012-11-07 12:51:00,2812,2880
2012-11-07 13:51:00,2749,2880
2012-11-07 14:51:00,2694,2880
2012-11-07 15:51:00,2694,2880
2012-11-07 16:51:00,2732,2880
2012-11-07 17:51:00,2804,2880
2012-11-07 18:51:00,2804,2880
2012-11-07 19:51:00,2804,2880
2012-11-07 20:51:00,2804,2880
2012-11-07 21:51:00,2804,2880
2012-11-07 22:51:00,2804,2880
2012-11-07 23:51:00,2804,2880
2012-11-08 00:51:00,2804,2880
2012-11-08 01:51:00,2804,2880
2012-11-08 02:51:00,2804,2880
2012-11-08 03:51:00,2804,2880
2012-11-08 04:51:00,2804,2880
2012-11-08 05:51:00,2576,2880
2012-11-08 06:51:00,2616,2880
2012-11-08 07:51:00,2463,2880
2012-11-08 08:51:00,2394,2880
2012-11-08 09:51:00,2300,2880
2012-11-08 10:51:00,2444,2880
2012-11-08 11:51:00,2453,2880
2012-11-08 12:51:00,2287,2880
2012-11-08 13:51:00,1462,2880
2012-11-08 14:51:00,1474,2880
2012-11-08 15:51:00,2812,2880
2012-11-08 16:51:00,2799,2880
2012-11-08 17:51:00,2812,2880
2012-11-08 18:51:00,2796,2880
2012-11-08 19:51:00,2173,2880
2012-11-08 20:51:00,1895,2880
2012-11-08 21:51:00,2812,2880
2012-11-08 22:51:00,2806,2880
2012-11-08 23:51:00,2736,2880
2012-11-09 00:51:00,2735,2880
2012-11-09 01:51:00,2735,2880
2012-11-09 02:51:00,2735,2880
2012-11-09 03:51:00,2735,2880
2012-11-09 04:51:00,2735,2880
2012-11-09 05:51:00,2735,2880
2012-11-09 06:51:00,2735,2880
2012-11-09 07:51:00,2735,2880
2012-11-09 08:51:00,2728,2880
2012-11-09 09:51:00,2735,2880
2012-11-09 10:51:00,2735,2880
2012-11-09 11:51:00,2728,2880
2012-11-09 12:51:00,2735,2880
2012-11-09 13:51:00,2735,2880
2012-11-09 14:51:00,2735,2880
2012-11-09 15:51:00,2707,2880
2012-11-09 16:51:00,2771,2880
2012-11-09 17:51:00,2785,2880
2012-11-09 18:51:00,2785,2880
2012-11-09 19:51:00,2785,2880
2012-11-09 20:51:00,2785,2880
2012-11-09 21:51:00,2785,2880
2012-11-09 22:51:00,2785,2880
2012-11-09 23:51:00,2778,2880
2012-11-10 00:51:00,2785,2880
2012-11-10 01:51:00,2785,2880
2012-11-10 02:51:00,2785,2880
2012-11-10 03:51:00,2785,2880
2012-11-10 04:51:00,2785,2880
2012-11-10 05:51:00,2736,2880
2012-11-10 06:51:00,2735,2880
2012-11-10 07:51:00,2735,2880
2012-11-10 08:51:00,2735,2880
2012-11-10 09:51:00,2735,2880
2012-11-10 10:51:00,2735,2880
2012-11-10 11:51:00,2735,2880
2012-11-10 12:51:00,2179,2880
2012-11-10 13:51:00,2134,2880
2012-11-10 14:51:00,1950,2880
2012-11-10 15:51:00,1767,2880
2012-11-10 16:51:00,1767,2880
2012-11-10 17:51:00,1767,2880
2012-11-10 18:51:00,1767,2880
2012-11-10 19:51:00,1767,2880
2012-11-10 20:51:00,1767,2880
2012-11-10 21:51:00,1491,2880
2012-11-10 22:51:00,1400,2880
2012-11-10 23:51:00,1400,2880
2012-11-11 00:51:00,1400,2880
2012-11-11 01:51:00,1400,2880
2012-11-11 02:51:00,1400,2880
2012-11-11 03:51:00,1400,2880
2012-11-11 04:51:00,1400,2880
2012-11-11 05:51:00,1400,2880
2012-11-11 06:51:00,1400,2880
2012-11-11 07:51:00,1400,2880
2012-11-11 08:51:00,1400,2880
2012-11-11 09:51:00,1400,2880
2012-11-11 10:51:00,1400,2880
2012-11-11 11:51:00,1400,2880
2012-11-11 12:51:00,1400,2880
2012-11-11 13:51:00,1400,2880
2012-11-11 14:51:00,1400,2880
2012-11-11 15:51:00,1375,2880
2012-11-11 16:51:00,900,2880
2012-11-11 17:51:00,900,2880
2012-11-11 18:51:00,900,2880
2012-11-11 19:51:00,900,2880
2012-11-11 20:51:00,900,2880
2012-11-11 21:51:00,900,2880
2012-11-11 22:51:00,900,2880
2012-11-11 23:51:00,900,2880
2012-11-12 00:51:00,900,2880
2012-11-12 01:51:00,900,2880
2012-11-12 02:51:00,900,2880
2012-11-12 03:51:00,900,2880
2012-11-12 04:51:00,900,2880
2012-11-12 05:51:00,900,2880
2012-11-12 06:51:00,900,2880
2012-11-12 07:51:00,900,2880
2012-11-12 08:51:00,901,2880
2012-11-12 09:51:00,903,2880
2012-11-12 10:51:00,900,2880
2012-11-12 11:51:00,901,2880
2012-11-12 12:51:00,902,2880
2012-11-12 13:51:00,922,2880
2012-11-12 14:51:00,1409,2880
2012-11-12 15:51:00,1425,2880
2012-11-12 16:51:00,1410,2880
2012-11-12 17:51:00,1403,2880
2012-11-12 18:51:00,2038,2880
2012-11-12 19:51:00,2812,2880
2012-11-12 20:51:00,2812,2880
2012-11-12 21:51:00,2818,2880
2012-11-12 22:51:00,2812,2880
2012-11-12 23:51:00,2812,2880
2012-11-13 00:51:00,2812,2880
2012-11-13 01:51:00,2812,2880
2012-11-13 02:51:00,2812,2880
2012-11-13 03:51:00,2812,2880
2012-11-13 04:51:00,2812,2880
2012-11-13 05:51:00,2812,2880
2012-11-13 06:51:00,2812,2880
2012-11-13 07:51:00,2812,2880
2012-11-13 08:51:00,2805,2880
2012-11-13 09:51:00,2810,2880
2012-11-13 10:51:00,2821,2880
2012-11-13 11:51:00,2809,2880
2012-11-13 12:51:00,2781,2880
2012-11-13 13:51:00,2776,2880
2012-11-13 14:51:00,2776,2880
2012-11-13 15:51:00,2754,2880
2012-11-13 16:51:00,2332,2880
2012-11-13 17:51:00,2733,2880
2012-11-13 18:51:00,2776,2880
2012-11-13 19:51:00,2776,2880
2012-11-13 20:51:00,2776,2880
2012-11-13 21:51:00,2776,2880
2012-11-13 22:51:00,2765,2880
2012-11-13 23:51:00,2744,2880
2012-11-14 00:51:00,2744,2880
2012-11-14 01:51:00,2744,2880
2012-11-14 02:51:00,2744,2880
2012-11-14 03:51:00,2744,2880
2012-11-14 04:51:00,2744,2880
2012-11-14 05:51:00,2793,2880
2012-11-14 06:51:00,2795,2880
2012-11-14 07:51:00,2795,2880
2012-11-14 08:51:00,2795,2880
2012-11-14 09:51:00,2795,2880
2012-11-14 10:51:00,2795,2880
2012-11-14 11:51:00,2532,2880
2012-11-14 12:51:00,2744,2880
2012-11-14 13:51:00,2744,2880
2012-11-14 14:51:00,2744,2880
2012-11-14 15:51:00,2744,2880
2012-11-14 16:51:00,2744,2880
2012-11-14 17:51:00,2744,2880
2012-11-14 18:51:00,2746,2880
2012-11-14 19:51:00,2747,2880
2012-11-14 20:51:00,2747,2880
2012-11-14 21:51:00,2747,2880
2012-11-14 22:51:00,2747,2880
2012-11-14 23:51:00,2747,2880
2012-11-15 00:51:00,2747,2880
2012-11-15 01:51:00,2747,2880
2012-11-15 02:51:00,2747,2880
2012-11-15 03:51:00,2747,2880
2012-11-15 04:51:00,2742,2880
2012-11-15 05:51:00,2706,2880
2012-11-15 06:51:00,2706,2880
2012-11-15 07:51:00,2706,2880
2012-11-15 08:51:00,2706,2880
2012-11-15 09:51:00,2718,2880
2012-11-15 10:51:00,2798,2880
2012-11-15 11:51:00,2795,2880
2012-11-15 12:51:00,2785,2880
2012-11-15 13:51:00,2782,2880
2012-11-15 14:51:00,2795,2880
2012-11-15 15:51:00,2795,2880
2012-11-15 16:51:00,2795,2880
2012-11-15 17:51:00,2795,2880
2012-11-15 18:51:00,2795,2880
2012-11-15 19:51:00,2729,2880
2012-11-15 20:51:00,2703,2880
2012-11-15 21:51:00,2703,2880
2012-11-15 22:51:00,2703,2880
2012-11-15 23:51:00,2703,2880
2012-11-16 00:51:00,2703,2880
2012-11-16 01:51:00,2703,2880
2012-11-16 02:51:00,2703,2880
2012-11-16 03:51:00,2703,2880
2012-11-16 04:51:00,2703,2880
2012-11-16 05:51:00,2703,2880
2012-11-16 06:51:00,2703,2880
2012-11-16 07:51:00,2703,2880
2012-11-16 08:51:00,2703,2880
2012-11-16 09:51:00,2624,2880
2012-11-16 10:51:00,2611,2880
2012-11-16 11:51:00,2378,2880
